Player,G,Date,Series,Tm,H/A,Opp,G#,W/L,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Pos,KM
Giannis Antetokounmpo,1,2015-04-18,EC1,MIL,0,CHI,1,-12,1,32.65,4,13,.308,0,1,.000,4,4,1.000,1,4,5,4,0,0,1,4,12,6.6,-10,PF,15
Giannis Antetokounmpo,2,2015-04-20,EC1,MIL,0,CHI,2,-9,1,37.86666666666667,2,11,.182,0,0,,2,2,1.000,2,9,11,4,2,2,2,4,6,5.8,-1,PF,15
Giannis Antetokounmpo,3,2015-04-23,EC1,MIL,1,CHI,3,-7,1,51.28333333333333,10,22,.455,0,0,,5,8,.625,6,6,12,2,0,2,3,3,25,17.0,0,PF,15
Giannis Antetokounmpo,4,2015-04-25,EC1,MIL,1,CHI,4,2,1,26.066666666666666,3,7,.429,0,0,,4,6,.667,1,7,8,2,1,0,1,3,10,8.5,-11,PF,15
Giannis Antetokounmpo,5,2015-04-27,EC1,MIL,0,CHI,5,6,1,37.7,5,12,.417,0,0,,1,1,1.000,2,1,3,2,0,4,2,3,11,7.3,-4,PF,15
Giannis Antetokounmpo,6,2015-04-30,EC1,MIL,1,CHI,6,-54,1,15.233333333333333,2,6,.333,0,0,,1,2,.500,0,3,3,2,0,1,2,1,5,1.8,-23,PF,15
Giannis Antetokounmpo,1,2017-04-15,EC1,MIL,0,TOR,1,14,1,38.333333333333336,13,18,.722,0,2,.000,2,5,.400,0,8,8,3,2,1,1,4,28,24.0,+10,PF,15
Giannis Antetokounmpo,2,2017-04-18,EC1,MIL,0,TOR,2,-6,1,42.233333333333334,9,24,.375,1,3,.333,5,7,.714,6,9,15,7,2,0,4,3,24,18.6,+6,PF,15
Giannis Antetokounmpo,3,2017-04-20,EC1,MIL,1,TOR,3,27,1,32.61666666666667,7,10,.700,2,2,1.000,3,8,.375,0,8,8,4,2,2,3,1,19,18.0,+29,PF,15
Giannis Antetokounmpo,4,2017-04-22,EC1,MIL,1,TOR,4,-11,1,42.35,6,19,.316,0,1,.000,2,4,.500,3,6,9,4,2,2,7,4,14,3.8,-16,PF,15
Giannis Antetokounmpo,5,2017-04-24,EC1,MIL,0,TOR,5,-25,1,40.78333333333333,12,18,.667,0,0,,6,9,.667,0,8,8,3,3,3,2,5,30,26.6,-24,PF,15
Giannis Antetokounmpo,6,2017-04-27,EC1,MIL,1,TOR,6,-3,1,46.65,13,23,.565,1,2,.500,7,13,.538,1,8,9,3,2,2,3,4,34,24.7,+1,PF,15
Giannis Antetokounmpo,1,2018-04-15,EC1,MIL,0,BOS,1,-6,1,44.96666666666667,11,21,.524,0,1,.000,13,16,.813,2,11,13,7,3,0,4,6,35,29.7,-5,PF,15
Giannis Antetokounmpo,2,2018-04-17,EC1,MIL,0,BOS,2,-14,1,43.016666666666666,13,17,.765,0,1,.000,4,9,.444,1,8,9,8,1,1,3,3,30,27.5,-13,PF,15
Giannis Antetokounmpo,3,2018-04-20,EC1,MIL,1,BOS,3,24,1,27.35,8,13,.615,3,4,.750,0,0,,0,5,5,6,2,2,2,5,19,18.2,+16,PF,15
Giannis Antetokounmpo,4,2018-04-22,EC1,MIL,1,BOS,4,2,1,40.43333333333333,12,20,.600,0,2,.000,3,6,.500,2,5,7,5,0,0,2,4,27,19.4,-8,PF,15
Giannis Antetokounmpo,5,2018-04-24,EC1,MIL,0,BOS,5,-5,1,41.45,5,10,.500,0,0,,6,9,.667,0,10,10,9,2,2,2,4,16,18.9,-2,PF,15
Giannis Antetokounmpo,6,2018-04-26,EC1,MIL,1,BOS,6,11,1,41.4,13,23,.565,0,2,.000,5,8,.625,1,13,14,4,1,0,0,1,31,26.9,+17,PF,15
Giannis Antetokounmpo,7,2018-04-28,EC1,MIL,0,BOS,7,-16,1,41.56666666666667,7,17,.412,1,4,.250,7,7,1.000,2,7,9,5,1,1,4,5,22,15.6,-16,PF,15
Giannis Antetokounmpo,1,2019-04-14,EC1,MIL,1,DET,1,35,1,23.466666666666665,9,17,.529,1,5,.200,5,12,.417,3,14,17,4,1,0,1,1,24,21.6,+30,PF,15
Giannis Antetokounmpo,2,2019-04-17,EC1,MIL,1,DET,2,21,1,29.833333333333332,11,18,.611,1,3,.333,3,5,.600,2,10,12,4,0,2,5,4,26,19.0,+16,PF,15
Giannis Antetokounmpo,3,2019-04-20,EC1,MIL,0,DET,3,16,1,27.983333333333334,5,13,.385,0,3,.000,4,6,.667,4,6,10,3,1,0,4,5,14,7.8,-7,PF,15
Giannis Antetokounmpo,4,2019-04-22,EC1,MIL,0,DET,4,23,1,31.916666666666668,12,23,.522,2,6,.333,15,20,.750,2,7,9,3,1,4,1,2,41,35.3,+22,PF,15
Giannis Antetokounmpo,5,2019-04-28,ECS,MIL,1,BOS,1,-22,1,34.3,7,21,.333,3,5,.600,5,10,.500,1,7,8,2,0,1,2,1,22,10.6,-24,PF,15
Giannis Antetokounmpo,6,2019-04-30,ECS,MIL,1,BOS,2,21,1,31.033333333333335,7,16,.438,2,4,.500,13,18,.722,2,7,9,4,2,1,1,2,29,25.8,+20,PF,15
Giannis Antetokounmpo,7,2019-05-03,ECS,MIL,0,BOS,3,7,1,39.083333333333336,8,13,.615,0,1,.000,16,22,.727,0,13,13,8,2,3,5,5,32,30.3,+7,PF,15
Giannis Antetokounmpo,8,2019-05-06,ECS,MIL,0,BOS,4,12,1,34.46666666666667,15,22,.682,2,5,.400,7,10,.700,5,11,16,4,1,1,2,4,39,36.1,+4,PF,15
Giannis Antetokounmpo,9,2019-05-08,ECS,MIL,1,BOS,5,25,1,31.116666666666667,8,14,.571,0,2,.000,4,5,.800,0,8,8,8,2,2,4,3,20,19.2,+35,PF,15
Giannis Antetokounmpo,10,2019-05-15,ECF,MIL,1,TOR,1,8,1,37.25,7,16,.438,1,3,.333,9,12,.750,4,10,14,6,2,3,5,1,24,23.1,+8,PF,15
Giannis Antetokounmpo,11,2019-05-17,ECF,MIL,1,TOR,2,22,1,34.78333333333333,10,20,.500,1,4,.250,9,12,.750,4,13,17,5,1,2,4,2,30,26.6,+17,PF,15
Giannis Antetokounmpo,12,2019-05-19,ECF,MIL,0,TOR,3,-6,1,44.68333333333333,5,16,.313,0,3,.000,2,7,.286,3,20,23,7,1,4,8,6,12,7.2,+3,PF,15
Giannis Antetokounmpo,13,2019-05-21,ECF,MIL,0,TOR,4,-18,1,34.2,9,17,.529,1,3,.333,6,10,.600,2,8,10,5,1,3,4,3,25,20.3,-19,PF,15
Giannis Antetokounmpo,14,2019-05-23,ECF,MIL,1,TOR,5,-6,1,39.25,9,18,.500,2,3,.667,4,9,.444,1,5,6,6,0,1,2,5,24,16.1,-2,PF,15
Giannis Antetokounmpo,15,2019-05-25,ECF,MIL,0,TOR,6,-6,1,40.53333333333333,7,18,.389,2,5,.400,5,10,.500,3,8,11,4,2,3,2,4,21,17.0,+3,PF,15
Giannis Antetokounmpo,1,2020-08-18,EC1,MIL,1,ORL,1,-12,1,34.46666666666667,12,25,.480,3,7,.429,4,9,.444,4,13,17,7,1,0,5,5,31,21.9,-9,PF,15
Giannis Antetokounmpo,2,2020-08-20,EC1,MIL,1,ORL,2,15,1,31.6,10,23,.435,1,5,.200,7,8,.875,5,15,20,5,0,0,7,4,28,18.4,+7,PF,15
Giannis Antetokounmpo,3,2020-08-22,EC1,MIL,0,ORL,3,14,1,30.6,12,14,.857,2,3,.667,9,12,.750,1,10,11,7,2,1,2,2,35,37.3,+20,PF,15
Giannis Antetokounmpo,4,2020-08-24,EC1,MIL,0,ORL,4,15,1,33.6,14,21,.667,1,5,.200,2,6,.333,4,11,15,8,0,1,2,4,31,29.1,+20,PF,15
Giannis Antetokounmpo,5,2020-08-29,EC1,MIL,1,ORL,5,14,1,28.383333333333333,11,17,.647,3,6,.500,3,5,.600,2,15,17,3,0,1,3,5,28,23.4,+21,PF,15
Giannis Antetokounmpo,6,2020-08-31,ECS,MIL,1,MIA,1,-11,1,36.6,6,12,.500,2,5,.400,4,12,.333,2,8,10,9,1,1,6,3,18,13.4,-14,PF,15
Giannis Antetokounmpo,7,2020-09-02,ECS,MIL,1,MIA,2,-2,1,35.65,10,18,.556,0,1,.000,9,13,.692,4,10,14,3,0,1,2,4,29,23.8,-7,PF,15
Giannis Antetokounmpo,8,2020-09-04,ECS,MIL,0,MIA,3,-15,1,34.916666666666664,7,21,.333,0,7,.000,7,12,.583,4,12,16,9,1,2,3,3,21,18.0,-13,PF,15
Giannis Antetokounmpo,9,2020-09-06,ECS,MIL,0,MIA,4,3,1,11.483333333333333,8,10,.800,1,1,1.000,2,4,.500,1,3,4,0,1,1,0,1,19,17.3,+2,PF,15
Giannis Antetokounmpo,1,2021-05-22,EC1,MIL,1,MIA,1,2,1,45.45,10,27,.370,0,3,.000,6,13,.462,6,12,18,5,3,0,5,4,26,16.0,+2,PF,15
Giannis Antetokounmpo,2,2021-05-24,EC1,MIL,1,MIA,2,34,1,30.9,12,23,.522,1,7,.143,6,7,.857,6,7,13,6,3,1,2,2,31,30.7,+19,PF,15
Giannis Antetokounmpo,3,2021-05-27,EC1,MIL,0,MIA,3,29,1,32.583333333333336,6,12,.500,0,2,.000,5,7,.714,2,15,17,5,1,0,3,3,17,16.4,+4,PF,15
Giannis Antetokounmpo,4,2021-05-29,EC1,MIL,0,MIA,4,17,1,36.15,8,18,.444,0,4,.000,4,6,.667,0,12,12,15,0,2,2,4,20,21.7,+21,PF,15
Giannis Antetokounmpo,5,2021-06-05,ECS,MIL,0,BKN,1,-8,1,35.25,16,24,.667,2,5,.400,0,3,.000,0,11,11,4,0,2,5,3,34,23.7,-7,PF,15
Giannis Antetokounmpo,6,2021-06-07,ECS,MIL,0,BKN,2,-39,1,30.783333333333335,8,15,.533,0,3,.000,2,7,.286,1,10,11,4,0,1,3,2,18,12.1,-22,PF,15
Giannis Antetokounmpo,7,2021-06-10,ECS,MIL,1,BKN,3,3,1,43.0,14,31,.452,1,8,.125,4,9,.444,2,12,14,2,0,0,5,0,33,16.3,+5,PF,15
Giannis Antetokounmpo,8,2021-06-13,ECS,MIL,1,BKN,4,11,1,38.35,14,26,.538,1,5,.200,5,10,.500,1,11,12,3,0,1,5,4,34,19.6,+29,PF,15
Giannis Antetokounmpo,9,2021-06-15,ECS,MIL,0,BKN,5,-6,1,41.833333333333336,14,22,.636,2,4,.500,4,7,.571,0,12,12,4,1,2,4,6,34,25.4,-8,PF,15
Giannis Antetokounmpo,10,2021-06-17,ECS,MIL,1,BKN,6,15,1,41.166666666666664,12,20,.600,0,0,,6,10,.600,5,12,17,3,0,0,3,2,30,24.6,+22,PF,15
Giannis Antetokounmpo,11,2021-06-19,ECS,MIL,0,BKN,7,4,1,50.13333333333333,15,24,.625,2,6,.333,8,14,.571,2,11,13,5,0,1,3,3,40,31.5,+6,PF,15
Giannis Antetokounmpo,12,2021-06-23,ECF,MIL,1,ATL,1,-3,1,41.016666666666666,14,25,.560,0,2,.000,6,8,.750,4,8,12,9,2,2,3,4,34,31.6,+4,PF,15
Giannis Antetokounmpo,13,2021-06-25,ECF,MIL,1,ATL,2,34,1,29.1,11,18,.611,0,3,.000,3,4,.750,3,6,9,6,2,0,1,0,25,25.5,+30,PF,15
Giannis Antetokounmpo,14,2021-06-27,ECF,MIL,0,ATL,3,11,1,40.833333333333336,13,21,.619,1,2,.500,6,13,.462,2,9,11,4,2,1,4,4,33,24.7,+6,PF,15
Giannis Antetokounmpo,15,2021-06-29,ECF,MIL,0,ATL,4,-22,1,24.066666666666666,7,10,.700,0,1,.000,0,3,.000,1,7,8,3,0,1,2,2,14,11.4,-11,PF,15
Giannis Antetokounmpo,16,2021-07-06,FIN,MIL,0,PHX,1,-13,1,35.35,6,11,.545,1,2,.500,7,12,.583,2,15,17,4,2,1,3,5,20,19.1,+1,PF,15
Giannis Antetokounmpo,17,2021-07-08,FIN,MIL,0,PHX,2,-10,1,40.13333333333333,15,22,.682,1,5,.200,11,18,.611,4,8,12,4,1,3,3,3,42,36.7,+3,PF,15
Giannis Antetokounmpo,18,2021-07-11,FIN,MIL,1,PHX,3,20,1,37.666666666666664,14,23,.609,0,2,.000,13,17,.765,4,9,13,6,1,0,1,3,41,37.4,+20,PF,15
Giannis Antetokounmpo,19,2021-07-14,FIN,MIL,1,PHX,4,6,1,42.81666666666667,11,19,.579,0,2,.000,4,8,.500,5,9,14,8,3,2,1,3,26,29.5,+3,PF,15
Giannis Antetokounmpo,20,2021-07-17,FIN,MIL,0,PHX,5,4,1,40.56666666666667,14,23,.609,0,1,.000,4,11,.364,5,4,9,6,0,0,0,2,32,26.8,-7,PF,15
Giannis Antetokounmpo,21,2021-07-20,FIN,MIL,1,PHX,6,7,1,42.45,16,25,.640,1,3,.333,17,19,.895,4,10,14,2,0,5,6,2,50,42.0,+10,PF,15
Giannis Antetokounmpo,1,2022-04-17,EC1,MIL,1,CHI,1,7,1,33.8,10,19,.526,1,4,.250,6,11,.545,3,13,16,3,0,2,5,5,27,18.2,+19,PF,15
Giannis Antetokounmpo,2,2022-04-20,EC1,MIL,1,CHI,2,-4,1,40.25,11,20,.550,0,2,.000,11,18,.611,3,15,18,9,1,2,3,3,33,31.7,+1,PF,15
Giannis Antetokounmpo,3,2022-04-22,EC1,MIL,0,CHI,3,30,1,29.016666666666666,7,12,.583,0,3,.000,4,5,.800,0,7,7,9,0,1,4,3,18,15.9,+36,PF,15
Giannis Antetokounmpo,4,2022-04-24,EC1,MIL,0,CHI,4,24,1,34.8,11,22,.500,1,3,.333,9,12,.750,3,14,17,7,0,2,4,4,32,26.8,+12,PF,15
Giannis Antetokounmpo,5,2022-04-27,EC1,MIL,1,CHI,5,16,1,30.116666666666667,11,15,.733,0,1,.000,11,14,.786,1,8,9,3,0,0,2,1,33,28.5,+18,PF,15
Giannis Antetokounmpo,6,2022-05-01,ECS,MIL,0,BOS,1,12,1,37.78333333333333,9,25,.360,0,2,.000,6,11,.545,3,10,13,12,0,2,5,4,24,16.4,+23,PF,15
Giannis Antetokounmpo,7,2022-05-03,ECS,MIL,0,BOS,2,-23,1,37.733333333333334,11,27,.407,1,4,.250,5,9,.556,1,8,9,7,1,1,6,3,28,14.4,-11,PF,15
Giannis Antetokounmpo,8,2022-05-07,ECS,MIL,1,BOS,3,2,1,38.9,16,30,.533,1,6,.167,9,12,.750,2,10,12,8,2,2,3,4,42,35.0,-2,PF,15
Giannis Antetokounmpo,9,2022-05-09,ECS,MIL,1,BOS,4,-8,1,41.05,14,32,.438,0,4,.000,6,11,.545,2,16,18,5,0,0,4,5,34,18.9,+1,PF,15
Giannis Antetokounmpo,10,2022-05-11,ECS,MIL,0,BOS,5,3,1,40.333333333333336,16,27,.593,2,5,.400,6,10,.600,2,9,11,3,1,1,7,4,40,25.2,+7,PF,15
Giannis Antetokounmpo,11,2022-05-13,ECS,MIL,1,BOS,6,-13,1,40.81666666666667,14,30,.467,2,3,.667,14,15,.933,3,17,20,6,1,1,6,4,44,33.7,-5,PF,15
Giannis Antetokounmpo,12,2022-05-15,ECS,MIL,0,BOS,7,-28,1,43.15,10,26,.385,1,4,.250,4,6,.667,3,17,20,9,2,1,5,3,25,20.0,-20,PF,15
Giannis Antetokounmpo,1,2023-04-16,EC1,MIL,1,MIA,1,-13,1,10.833333333333334,2,4,.500,0,0,,2,4,.500,1,2,3,0,0,0,1,2,6,2.7,-9,PF,15
Giannis Antetokounmpo,2,2023-04-24,EC1,MIL,0,MIA,4,-5,1,38.45,12,22,.545,0,1,.000,2,4,.500,3,7,10,13,1,2,6,3,26,23.1,+1,PF,15
Luke Kennard,1,2019-04-14,EC1,DET,0,MIL,1,-35,0,27.633333333333333,8,14,.571,4,5,.800,1,2,.500,0,4,4,2,0,0,2,1,21,14.2,-9,SG,15
Luke Kennard,2,2019-04-17,EC1,DET,0,MIL,2,-21,1,35.083333333333336,6,13,.462,4,6,.667,3,3,1.000,0,4,4,2,1,0,0,0,19,15.9,-16,SG,15
Luke Kennard,3,2019-04-20,EC1,DET,1,MIL,3,-16,1,37.483333333333334,4,9,.444,0,1,.000,1,1,1.000,0,7,7,2,0,0,0,2,9,7.0,-21,SG,15
Luke Kennard,4,2019-04-22,EC1,DET,1,MIL,4,-23,0,32.46666666666667,5,11,.455,1,3,.333,0,0,,0,1,1,1,2,1,1,3,11,6.8,-18,SG,15
Luke Kennard,1,2021-05-30,WC1,LAC,0,DAL,4,25,0,4.233333333333333,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,0.3,+1,SG,15
Luke Kennard,2,2021-06-04,WC1,LAC,0,DAL,6,7,0,10.016666666666667,1,4,.250,0,3,.000,0,0,,0,0,0,0,1,0,0,0,2,0.6,+3,SG,15
Luke Kennard,3,2021-06-06,WC1,LAC,1,DAL,7,15,0,14.516666666666667,4,6,.667,3,5,.600,0,0,,0,1,1,1,0,0,1,1,11,8.0,+14,SG,15
Luke Kennard,4,2021-06-08,WCS,LAC,0,UTA,1,-3,0,29.283333333333335,7,9,.778,4,6,.667,0,0,,1,1,2,0,0,0,0,1,18,15.1,+4,SG,15
Luke Kennard,5,2021-06-10,WCS,LAC,0,UTA,2,-6,0,10.016666666666667,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,2,3,1.9,-1,SG,15
Luke Kennard,6,2021-06-12,WCS,LAC,1,UTA,3,26,0,17.266666666666666,2,4,.500,2,4,.500,0,0,,0,2,2,1,0,0,0,3,6,4.1,+12,SG,15
Luke Kennard,7,2021-06-14,WCS,LAC,1,UTA,4,14,0,12.116666666666667,3,5,.600,2,4,.500,0,0,,0,1,1,0,0,0,0,1,8,5.6,+6,SG,15
Luke Kennard,8,2021-06-16,WCS,LAC,0,UTA,5,8,0,20.15,2,6,.333,2,4,.500,0,0,,1,0,1,0,0,0,0,1,6,2.9,-5,SG,15
Luke Kennard,9,2021-06-18,WCS,LAC,1,UTA,6,12,0,9.266666666666667,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,-5,SG,15
Luke Kennard,10,2021-06-20,WCF,LAC,0,PHX,1,-6,0,7.733333333333333,2,3,.667,2,3,.667,0,0,,0,0,0,0,0,0,0,0,6,4.7,-5,SG,15
Luke Kennard,11,2021-06-22,WCF,LAC,0,PHX,2,-1,0,18.716666666666665,4,7,.571,2,5,.400,0,0,,1,1,2,2,0,0,0,1,10,8.7,+8,SG,15
Luke Kennard,12,2021-06-24,WCF,LAC,1,PHX,3,14,0,20.566666666666666,3,7,.429,2,5,.400,1,1,1.000,0,1,1,1,0,0,0,1,9,5.9,-6,SG,15
Luke Kennard,13,2021-06-26,WCF,LAC,1,PHX,4,-4,0,12.55,1,4,.250,0,3,.000,0,1,.000,2,0,2,0,0,0,0,0,2,0.6,+5,SG,15
Luke Kennard,14,2021-06-28,WCF,LAC,0,PHX,5,14,0,19.1,0,3,.000,0,2,.000,0,0,,0,1,1,1,1,0,1,2,0,-1.9,-5,SG,15
Luke Kennard,15,2021-06-30,WCF,LAC,1,PHX,6,-27,0,13.816666666666666,1,4,.250,1,4,.250,0,0,,0,0,0,0,0,0,1,0,3,-0.4,-8,SG,15
Luke Kennard,1,2023-04-16,WC1,MEM,1,LAL,1,-16,0,25.7,2,5,.400,1,4,.250,2,2,1.000,1,1,2,1,1,0,1,1,7,5.6,+11,SG,15
Luke Kennard,2,2023-04-19,WC1,MEM,1,LAL,2,10,0,24.383333333333333,4,7,.571,3,4,.750,2,2,1.000,0,6,6,1,1,0,0,0,13,13.2,+6,SG,15
Luke Kennard,3,2023-04-22,WC1,MEM,0,LAL,3,-10,0,25.316666666666666,2,4,.500,0,1,.000,0,0,,2,1,3,3,1,0,0,2,4,6.0,+6,SG,15
Luke Kennard,4,2023-04-24,WC1,MEM,0,LAL,4,-6,0,13.616666666666667,2,4,.500,2,4,.500,0,0,,1,3,4,1,0,0,0,2,6,5.5,-10,SG,15
Josh Okogie,1,2022-04-19,WC1,MIN,0,MEM,2,-28,0,2.2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2,SG,15
Josh Okogie,1,2023-04-16,WC1,PHX,1,LAC,1,-5,0,6.616666666666667,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-1.2,-10,SG,15
Josh Okogie,2,2023-04-18,WC1,PHX,1,LAC,2,14,0,15.3,2,4,.500,1,2,.500,2,2,1.000,0,3,3,2,0,0,0,3,7,6.1,-3,SG,15
Josh Okogie,3,2023-04-20,WC1,PHX,0,LAC,3,5,0,20.85,1,5,.200,0,1,.000,4,5,.800,5,2,7,1,2,0,1,1,6,7.9,-3,SG,15
Josh Okogie,4,2023-04-22,WC1,PHX,0,LAC,4,12,0,24.6,2,4,.500,0,2,.000,2,2,1.000,1,2,3,1,1,1,0,2,6,6.9,+3,SG,15
Josh Okogie,5,2023-04-25,WC1,PHX,1,LAC,5,6,0,32.766666666666666,4,7,.571,1,3,.333,2,2,1.000,2,0,2,3,2,0,0,3,11,12.0,+7,SG,15
Onyeka Okongwu,1,2021-05-23,EC1,ATL,0,NYK,1,2,0,2.6666666666666665,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-3,C,15
Onyeka Okongwu,2,2021-05-26,EC1,ATL,0,NYK,2,-9,0,5.8,0,0,,0,0,,1,2,.500,0,2,2,0,0,0,0,1,1,0.8,-2,C,15
Onyeka Okongwu,3,2021-05-28,EC1,ATL,1,NYK,3,11,0,5.816666666666666,0,0,,0,0,,0,0,,0,2,2,0,0,1,1,2,0,-0.5,-3,C,15
Onyeka Okongwu,4,2021-05-30,EC1,ATL,1,NYK,4,17,0,10.966666666666667,0,2,.000,0,0,,2,2,1.000,2,1,3,0,0,0,1,3,2,0.1,-8,C,15
Onyeka Okongwu,5,2021-06-02,EC1,ATL,0,NYK,5,14,0,6.216666666666667,1,1,1.000,0,0,,0,0,,4,0,4,0,0,2,0,1,2,5.5,+2,C,15
Onyeka Okongwu,6,2021-06-06,ECS,ATL,0,PHI,1,4,0,11.9,1,1,1.000,0,0,,0,0,,0,3,3,1,2,1,1,4,2,3.4,+13,C,15
Onyeka Okongwu,7,2021-06-08,ECS,ATL,0,PHI,2,-16,0,5.866666666666667,0,1,.000,0,0,,0,0,,1,1,2,0,0,1,0,2,0,0.2,0,C,15
Onyeka Okongwu,8,2021-06-11,ECS,ATL,1,PHI,3,-16,0,8.85,1,4,.250,0,0,,0,0,,0,2,2,0,0,0,0,1,2,-0.2,-8,C,15
Onyeka Okongwu,9,2021-06-14,ECS,ATL,1,PHI,4,3,0,6.35,1,3,.333,0,0,,2,2,1.000,1,2,3,0,0,2,0,1,4,4.6,0,C,15
Onyeka Okongwu,10,2021-06-16,ECS,ATL,0,PHI,5,3,0,8.266666666666667,2,2,1.000,0,0,,2,2,1.000,2,3,5,0,1,1,0,1,6,9.0,+12,C,15
Onyeka Okongwu,11,2021-06-18,ECS,ATL,1,PHI,6,-5,0,9.766666666666667,2,3,.667,0,0,,0,2,.000,1,1,2,0,0,1,0,0,4,3.6,-6,C,15
Onyeka Okongwu,12,2021-06-20,ECS,ATL,0,PHI,7,7,0,15.65,0,1,.000,0,0,,1,2,.500,1,2,3,1,0,0,0,3,1,0.7,+9,C,15
Onyeka Okongwu,13,2021-06-23,ECF,ATL,0,MIL,1,3,0,2.6333333333333333,0,0,,0,0,,0,0,,1,0,1,0,0,1,0,0,0,1.4,-6,C,15
Onyeka Okongwu,14,2021-06-25,ECF,ATL,0,MIL,2,-34,0,13.45,2,4,.500,0,0,,0,0,,1,2,3,0,1,0,1,1,4,2.9,-5,C,15
Onyeka Okongwu,15,2021-06-27,ECF,ATL,1,MIL,3,-11,0,9.016666666666667,2,2,1.000,0,0,,0,0,,0,2,2,0,1,1,0,3,4,4.5,-10,C,15
Onyeka Okongwu,16,2021-06-29,ECF,ATL,1,MIL,4,22,0,14.833333333333334,3,3,1.000,0,0,,1,1,1.000,1,2,3,0,0,1,0,2,7,7.3,-1,C,15
Onyeka Okongwu,17,2021-07-01,ECF,ATL,0,MIL,5,-11,0,15.966666666666667,2,3,.667,0,0,,2,4,.500,4,2,6,0,0,0,0,1,6,6.9,+4,C,15
Onyeka Okongwu,18,2021-07-03,ECF,ATL,1,MIL,6,-11,0,11.883333333333333,0,1,.000,0,1,.000,3,4,.750,2,0,2,0,0,1,0,1,3,3.6,-11,C,15
Onyeka Okongwu,1,2022-04-17,EC1,ATL,0,MIA,1,-24,1,20.55,1,3,.333,0,0,,1,2,.500,3,4,7,1,0,1,0,4,3,4.0,-29,C,15
Onyeka Okongwu,2,2022-04-19,EC1,ATL,0,MIA,2,-10,0,18.983333333333334,1,2,.500,0,0,,0,0,,0,4,4,0,1,0,1,3,2,1.0,-4,C,15
Onyeka Okongwu,3,2022-04-22,EC1,ATL,1,MIA,3,1,0,24.05,4,4,1.000,0,0,,1,1,1.000,2,4,6,0,1,2,1,4,9,10.2,+19,C,15
Onyeka Okongwu,4,2022-04-24,EC1,ATL,1,MIA,4,-24,0,18.5,1,2,.500,0,0,,2,2,1.000,3,2,5,0,0,1,2,4,4,2.8,0,C,15
Onyeka Okongwu,5,2022-04-26,EC1,ATL,0,MIA,5,-3,0,25.75,2,5,.400,0,0,,4,5,.800,3,2,5,1,2,0,0,4,8,8.7,+12,C,15
Onyeka Okongwu,1,2023-04-15,EC1,ATL,0,BOS,1,-13,0,19.116666666666667,0,4,.000,0,0,,3,4,.750,5,0,5,0,0,0,0,3,3,2.1,-7,C,15
Onyeka Okongwu,2,2023-04-18,EC1,ATL,0,BOS,2,-13,0,23.783333333333335,4,5,.800,0,0,,0,0,,5,4,9,1,0,2,0,1,8,12.5,-17,C,15
Onyeka Okongwu,3,2023-04-21,EC1,ATL,1,BOS,3,8,0,23.316666666666666,2,2,1.000,0,0,,0,0,,2,3,5,1,0,3,2,5,4,4.5,+4,C,15
Onyeka Okongwu,4,2023-04-23,EC1,ATL,1,BOS,4,-8,0,18.466666666666665,2,4,.500,0,0,,2,3,.667,3,1,4,0,1,0,3,5,6,2.0,-8,C,15
Onyeka Okongwu,5,2023-04-25,EC1,ATL,0,BOS,5,2,0,26.883333333333333,4,6,.667,1,1,1.000,0,0,,1,3,4,3,1,1,1,2,9,10.0,+8,C,15
Paul Reed,1,2021-05-26,EC1,PHI,1,WAS,2,25,0,5.1,2,2,1.000,0,0,,0,0,,1,2,3,0,0,1,0,1,4,5.0,+2,C,15
Paul Reed,2,2021-05-29,EC1,PHI,0,WAS,3,29,0,3.7333333333333334,0,1,.000,0,0,,0,0,,2,3,5,0,0,0,0,0,0,1.6,0,C,15
Paul Reed,3,2021-06-02,EC1,PHI,1,WAS,5,17,0,1.6666666666666665,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,-2,C,15
Paul Reed,1,2022-04-16,EC1,PHI,1,TOR,1,20,0,10.85,1,2,.500,0,0,,1,2,.500,0,3,3,0,1,1,0,4,3,2.6,+4,C,15
Paul Reed,2,2022-04-18,EC1,PHI,1,TOR,2,15,0,10.766666666666667,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-0.5,+8,C,15
Paul Reed,3,2022-04-20,EC1,PHI,0,TOR,3,3,0,8.533333333333333,1,2,.500,0,0,,0,0,,0,1,1,1,1,1,2,2,2,0.9,-5,C,15
Paul Reed,4,2022-04-23,EC1,PHI,0,TOR,4,-8,0,8.65,3,4,.750,2,2,1.000,0,0,,2,3,5,0,1,0,2,3,8,6.5,-3,C,15
Paul Reed,5,2022-04-25,EC1,PHI,1,TOR,5,-15,0,8.35,1,4,.250,0,0,,1,2,.500,4,2,6,0,1,0,1,1,3,3.2,-11,C,15
