,player,team,line,stat,league,date,event_time,time,prop_id
1345,abr,Case,15.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,d84da515-2
1346,abr,Case,8.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,63f19ce9-c
1347,Alisson,Case,7.0,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,d1b7f9eb-a
1348,meyern,Sharks Youngsters,17.0,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,f82914ac-0
1349,Alisson,Case,13.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,1fb29bc2-b
1350,Leomonster,Case,7.5,MAP 1 Headshots,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,599a7d92-7
1351,Leomonster,Case,13.0,MAP 1 Kills,265,2023-10-30 12:30:00-05:00,2023-10-30 12:30:00-05:00,2023-10-30 09:39:00,b83f225c-4
1352,Noktse,Sharks Youngsters,10.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,b601620b-f
1353,xureba,ODDIK,15.5,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,ca79dc07-8
1354,Tuurtle,WINDINGO,29.0,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,09d91cd7-f
1355,gbb,ODDIK,16.5,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,b5918e78-6
1356,naitte,WINDINGO,30.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,1f2cf0c9-4
1357,nolkz,ODDIK,14.0,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,3fbb8340-e
1358,ponter,WINDINGO,31.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,af7e7a68-6
1359,WOOD7,WINDINGO,28.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,2f0ab5a3-2
1360,CSO,ODDIK,14.0,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,e4ddf695-2
1361,Lcm,ODDIK,13.0,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,ad57a6c8-0
1362,matios,WINDINGO,27.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,60eea230-6
1363,righi,ODDIK,30.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,4f547378-1
1364,Tuurtle,Solid,13.5,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,a8864501-a
1365,naitte,Solid,14.5,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,ce710af8-f
1366,restikk,ODDIK,26.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,95b122b8-5
1367,PREDI,ODDIK,22.0,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,bc6a27f1-1
1368,ponter,Solid,15.0,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,401ee834-4
1369,bichop,ODDIK,21.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,47be0907-4
1370,matios,Solid,13.0,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,933c8994-4
1371,WOOD7,Solid,13.5,MAP 1 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,554f5049-1
1372,nasher,ODDIK,24.5,MAPS 1-2 Kills,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,669791e4-d
1373,Tuurtle,WINDINGO,18.0,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,007c928b-f
1374,xureba,ODDIK,8.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,4cfd68b1-0
1375,naitte,WINDINGO,18.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,96d314f1-7
1376,gbb,ODDIK,9.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,9bbadd94-6
1377,nolkz,ODDIK,8.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,1c1d397e-c
1378,ponter,WINDINGO,17.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,db17bd3d-f
1379,WOOD7,WINDINGO,9.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,c7940778-2
1380,CSO,ODDIK,8.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,157fd229-5
1381,Lcm,ODDIK,5.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,3c3d8327-1
1382,matios,WINDINGO,16.0,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,27d9e166-b
1383,Tuurtle,Solid,8.5,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,a9e442e7-2
1384,righi,ODDIK,18.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,45dc687a-b
1385,naitte,Solid,9.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,4e799fb3-c
1386,restikk,ODDIK,15.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,3dd58229-c
1387,PREDI,ODDIK,11.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,e490652e-f
1388,ponter,Solid,8.5,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,41e7113d-e
1389,matios,Solid,8.0,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,0259f767-d
1390,bichop,ODDIK,13.5,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,5a7559c3-f
1391,WOOD7,Solid,4.5,MAP 1 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,edbc5867-d
1392,nasher,ODDIK,9.0,MAPS 1-2 Headshots,265,2023-10-30 11:00:00-05:00,2023-10-30 11:00:00-05:00,2023-10-30 09:39:00,5042f494-c
1393,donk,MOUZ,38.0,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,92a00a3a-1
1394,ArtFr0st,MOUZ,29.5,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,40fa5ec1-2
1395,zont1x,MOUZ,28.0,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,f6406339-3
1396,magixx,MOUZ,26.0,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,774dfdaa-b
1397,chopper,MOUZ,25.0,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,5f806d71-f
1398,frozen,Spirit,31.0,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,62f5e379-8
1399,xertioN,Spirit,31.5,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,97a95480-f
1400,torzsi,Spirit,32.5,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,1bd87980-7
1401,Jimpphat,Spirit,30.5,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,8ce5782f-a
1402,siuhy,Spirit,27.0,MAPS 1-2 Kills,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,70ea8212-6
1403,donk,MOUZ,24.5,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,2e5baecf-4
1404,ArtFr0st,MOUZ,8.5,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,a36e07bd-2
1405,zont1x,MOUZ,13.5,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,5a2f935a-1
1406,magixx,MOUZ,15.0,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,9b7f82a5-8
1407,chopper,MOUZ,15.5,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,2307a995-e
1408,frozen,Spirit,17.5,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,47af4dc9-6
1409,xertioN,Spirit,18.0,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,00eb2c3e-9
1410,torzsi,Spirit,12.0,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,345ee68c-a
1411,Jimpphat,Spirit,18.0,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,41593356-e
1412,siuhy,Spirit,15.0,MAPS 1-2 Headshots,265,2023-10-30 13:00:00-05:00,2023-10-30 13:00:00-05:00,2023-10-30 09:39:00,85745dc3-2
1413,RICIOLI,Boca Juniors,13.5,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,01e3a455-3
1414,coldzera,MIBR Academy,32.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,bd912943-4
1415,latto,MIBR Academy,30.0,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,973bb698-3
1416,remix,Boca Juniors,14.0,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,848fcddb-0
1417,NEKIZ,MIBR Academy,26.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,93ed036b-d
1418,danoco,Boca Juniors,15.5,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,005106fa-9
1419,dumau,MIBR Academy,33.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,7eff22cd-a
1420,realz1n,Boca Juniors,15.5,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,f166e9c8-0
1421,b4rtiN,MIBR Academy,28.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,4cf8a548-a
1422,ALLE,Boca Juniors,15.0,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,d99a6d0c-3
1423,card,Legacy,29.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,6fc47a18-0
1424,atarax1a,Flamengo,15.5,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,88152a51-2
1425,lenci,Flamengo,14.5,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,f89e34d5-9
1426,nicks,Legacy,26.0,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,0e750b7f-6
1427,diozera,Legacy,27.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,c2a042a2-3
1428,relentless,Flamengo,13.0,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,267304c8-f
1429,brn$,Legacy,24.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,2aa71a4b-d
1430,pavv,Flamengo,15.5,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,a61923c3-b
1431,BK1,Flamengo,13.0,MAP 1 Kills,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,5ddc766c-0
1432,bobz,Legacy,20.0,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,d4c417cf-f
1433,RICIOLI,Boca Juniors,5.5,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,14a71b37-7
1434,latto,MIBR Academy,18.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,55c6a26a-e
1435,remix,Boca Juniors,4.5,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,85a5cc4d-8
1436,NEKIZ,MIBR Academy,14.5,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,7e1e7b7b-d
1437,danoco,Boca Juniors,9.0,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,35996502-2
1438,realz1n,Boca Juniors,8.5,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,a1fd93d5-1
1439,dumau,MIBR Academy,16.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,ae58fdcb-f
1440,ALLE,Boca Juniors,8.0,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,30af3302-7
1441,b4rtiN,MIBR Academy,16.5,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,116603e7-d
1442,atarax1a,Flamengo,5.0,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,7436ef7d-d
1443,card,Legacy,9.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,32c9e4ce-9
1444,lenci,Flamengo,6.5,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,6facc3f9-7
1445,nicks,Legacy,13.5,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,1f168076-f
1446,diozera,Legacy,15.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,039ac560-b
1447,relentless,Flamengo,7.5,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,f06d43da-e
1448,pavv,Flamengo,9.0,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,7762243c-d
1449,brn$,Legacy,12.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,33210a3e-0
1450,BK1,Flamengo,7.5,MAP 1 Headshots,265,2023-10-30 15:30:00-05:00,2023-10-30 15:30:00-05:00,2023-10-30 09:39:00,88499fbb-5
1451,bobz,Legacy,9.5,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,36a36818-1
1452,togs,Seleção do bt0,33.0,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,118f8fc2-8
1453,rdnzao,Seleção do bt0,31.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,23112b0e-a
1454,Gafolo,Seleção do bt0,29.0,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,073a0b1c-a
1455,doc,Seleção do bt0,32.0,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,0ad2c7c2-e
1456,drg,Seleção do bt0,25.5,MAPS 1-2 Kills,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,8f8a8855-b
1457,togs,Seleção do bt0,17.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,c4967989-1
1458,rdnzao,Seleção do bt0,17.5,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,a4eb382b-a
1459,Gafolo,Seleção do bt0,11.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,f9f6a3b8-5
1460,doc,Seleção do bt0,18.5,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,18937d6e-a
1461,drg,Seleção do bt0,15.0,MAPS 1-2 Headshots,265,2023-10-30 13:30:00-05:00,2023-10-30 13:30:00-05:00,2023-10-30 09:39:00,568155f1-c
1462,Woro2k,Space,34.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,585b5a43-8
1463,sdy,Space,32.0,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,1aa0730d-a
1464,kRaSnaL,Space,30.0,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,827caec4-d
1465,DemQQ,Space,30.0,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,527bb4e8-a
1466,br0,Space,27.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,0cb99596-a
1467,TruNiQ,Monte,31.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,811456d7-a
1468,leri511,Monte,30.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,f1b9e806-f
1469,enzero,Monte,26.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,d625d31e-8
1470,Vert,Monte,22.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,67736bab-8
1471,fozil,Monte,29.5,MAPS 1-2 Kills,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,96bf9f66-c
1472,Woro2k,Space,15.0,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,eb0f55b9-9
1473,sdy,Space,17.0,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,658bb3e4-b
1474,kRaSnaL,Space,16.0,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,a5be000d-c
1475,DemQQ,Space,17.5,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,692b4265-b
1476,br0,Space,17.0,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,3c20eb56-c
1477,TruNiQ,Monte,17.5,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,02a2efb1-0
1478,leri511,Monte,11.5,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,e23a999a-b
1479,enzero,Monte,15.0,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,40299434-f
1480,Vert,Monte,12.5,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,c4223aa3-0
1481,fozil,Monte,17.5,MAPS 1-2 Headshots,265,2023-10-30 14:00:00-05:00,2023-10-30 14:00:00-05:00,2023-10-30 09:39:00,09a59ccd-3
1482,lux,Legacy,16.5,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,fb730856-b
1483,felps,Intense,34.0,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,55f6f011-c
1484,biguzera,Legacy,15.5,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,e25add4a-5
1485,boltz,Intense,30.0,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,59e72929-5
1486,kauez,Legacy,14.5,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,306a8533-8
1487,VINI,Intense,28.5,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,e0ba695c-7
1488,HEN1,Intense,31.5,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,ec9efabe-4
1489,cass1n,Legacy,15.0,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,cb543378-b
1490,nyezin,Legacy,14.0,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,b14e35b9-f
1491,noway,Intense,30.5,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,658d5b94-9
1492,coldzera,paiN,15.5,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,6d8d639d-2
1493,felps,Intense,15.5,MAPS 1-2 Headshots,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,f2e9843e-2
1494,boltz,Intense,12.5,MAPS 1-2 Headshots,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,a851c1fd-a
1495,dumau,paiN,16.0,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,090fcc96-c
1496,latto,paiN,14.5,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,9b468fb0-9
1497,VINI,Intense,14.5,MAPS 1-2 Headshots,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,6843af24-3
1498,HEN1,Intense,12.5,MAPS 1-2 Headshots,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,7b148089-a
1499,NEKIZ,paiN,13.0,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,b056ed27-d
1500,noway,Intense,17.5,MAPS 1-2 Headshots,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,00bea76e-3
1501,b4rtiN,paiN,14.0,MAP 1 Kills,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,c2751228-0
1502,RICIOLI,O PLANO,27.5,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,52113555-b
1503,lux,Legacy,9.0,MAP 1 Headshots,265,2023-10-30 17:00:00-05:00,2023-10-30 17:00:00-05:00,2023-10-30 09:39:00,828e6cd1-0
1504,danoco,O PLANO,31.5,MAPS 1-2 Kills,265,2023-10-30 16:00:00-05:00,2023-10-30 16:00:00-05:00,2023-10-30 09:39:00,f687c2c3-a
