,player,opp,line,stat,league,date,scrape_time
1263,seized,Metizport,6.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1264,Vert,B8,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1265,nilo,9 Pandas,10.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1266,r1nkle,Space,12.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1267,RuStY,9 Pandas,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1268,cptkurtka023,Space,21.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1269,hns,9 Pandas,7.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1270,OWNER,Space,19.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1271,adamb,9 Pandas,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1272,npl,Space,18.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1273,amster,Space,11.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1274,Jackinho,9 Pandas,5.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1275,Jared Goff,BAL,243.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1276,Josh Jacobs,CHI,76.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1277,KENSI,The Prodigies,34.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1278,Lamar Jackson,DET,219.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1279,D.J. Moore,LV,58.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1280,Lamar Jackson,DET,45.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1281,Norwi,The Prodigies,33.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1282,Amon-Ra St. Brown,BAL,78.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1283,lattykk,The Prodigies,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1284,Lack1,The Prodigies,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1285,Zay Flowers,DET,55.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1286,Sam LaPorta,BAL,47.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1287,SELLTER,The Prodigies,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1288,Mark Andrews,DET,55.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1289,Gizmy,Aurora,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1290,P4TriCK,Aurora,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1291,shield,Aurora,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1292,krii,Aurora,26.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1293,consss,Aurora,23.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1294,KENSI,The Prodigies,19.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1295,Norwi,The Prodigies,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1296,lattykk,The Prodigies,12.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1297,Lack1,The Prodigies,16.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1298,SELLTER,The Prodigies,16.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1299,Gizmy,Aurora,16.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1300,P4TriCK,Aurora,16.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1301,shield,Aurora,9.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1302,krii,Aurora,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1303,consss,Aurora,11.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1304,Josh Allen,NE,255.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1305,KWERTZZ,Sangal,32.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1306,James Cook,NE,53.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1307,SHOCK,Sangal,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1308,oskar,Sangal,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1309,Stefon Diggs,NE,86.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1310,ZEDKO,Sangal,30.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1311,Gabriel Davis,NE,40.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1312,beastik,Sangal,26.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1313,kyuubii,SINNERS,35.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1314,PANIX,SINNERS,31.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1315,LNZ,SINNERS,28.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1316,sausol,SINNERS,26.5,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1317,Yxngstxr,SINNERS,27.0,MAPS 1-2 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1318,KWERTZZ,Sangal,22.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1319,SHOCK,Sangal,17.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1320,oskar,Sangal,10.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1321,ZEDKO,Sangal,19.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1322,beastik,Sangal,15.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1323,kyuubii,SINNERS,19.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1324,PANIX,SINNERS,10.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1325,LNZ,SINNERS,15.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1326,sausol,SINNERS,14.0,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1327,Yxngstxr,SINNERS,16.5,MAPS 1-2 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1328,w0nderful,ECSTATIC,18.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1329,Saquon Barkley,WAS,68.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1330,Zyphon,ECSTATIC,16.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1331,Darren Waller,WAS,43.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1332,spooke,ECSTATIC,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1333,cej0t,ECSTATIC,14.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1334,raalz,ECSTATIC,13.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1335,Nodios,Sprout,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1336,salazar,Sprout,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1337,kraghen,Sprout,15.5,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1338,Queenix,Sprout,15.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1339,Patti,Sprout,13.0,MAP 3 Kills,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1340,w0nderful,ECSTATIC,7.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1341,Zyphon,ECSTATIC,9.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1342,spooke,ECSTATIC,9.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1343,cej0t,ECSTATIC,8.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1344,raalz,ECSTATIC,8.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1345,Nodios,Sprout,9.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1346,salazar,Sprout,5.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1347,kraghen,Sprout,7.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1348,Queenix,Sprout,9.0,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1349,Patti,Sprout,6.5,MAP 3 Headshots,265,2023-10-17 00:00:00-05:00,2023-10-16 16:55:00-05:00
1350,Baker Mayfield,ATL,220.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1351,Mike Evans,ATL,59.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1352,Chris Godwin,ATL,59.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1353,Kyle Pitts,TB,38.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1354,Gardner Minshew,CLE,218.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1355,Michael Pittman Jr.,CLE,58.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1356,Geno Smith,ARI,254.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1357,Joshua Dobbs,SEA,213.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1358,Kenneth Walker III,ARI,72.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1359,D.K. Metcalf,ARI,66.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1360,Tyler Lockett,ARI,56.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1361,Marquise Brown,SEA,60.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1362,Kenny Pickett,LAR,219.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1363,Najee Harris,LAR,51.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1364,Cooper Kupp,PIT,97.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1365,Jordan Love,DEN,235.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1366,Russell Wilson,GB,224.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1367,Christian Watson,DEN,51.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1368,Courtland Sutton,GB,46.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1369,Jerry Jeudy,GB,48.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1370,Patrick Mahomes,LAC,295.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1371,Travis Kelce,LAC,77.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1372,Isiah Pacheco,LAC,69.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1373,Tua Tagovailoa,PHI,282.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1374,Jalen Hurts,MIA,42.5,Rush Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1375,Jalen Hurts,MIA,258.5,Pass Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1376,Tyreek Hill,PHI,95.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1377,A.J. Brown,MIA,81.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1378,Jaylen Waddle,PHI,62.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1379,DeVonta Smith,MIA,59.5,Receiving Yards,9,2023-10-22 00:00:00-05:00,2023-10-16 16:55:00-05:00
1380,T.J. Hockenson,SF,57.5,Receiving Yards,9,2023-10-23 00:00:00-05:00,2023-10-16 16:55:00-05:00
1381,frozen,BetBoom,33.0,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1382,torzsi,BetBoom,32.0,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1383,xertioN,BetBoom,32.5,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1384,Nexius,BetBoom,28.5,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1385,siuhy,BetBoom,27.0,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1386,KaiR0N-,MOUZ,32.0,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1387,zorte,MOUZ,32.0,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1388,danistzz,MOUZ,29.0,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1389,s1ren,MOUZ,29.5,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1390,nafany,MOUZ,27.5,MAPS 1-2 Kills,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1391,frozen,BetBoom,18.5,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1392,torzsi,BetBoom,11.5,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1393,xertioN,BetBoom,19.0,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1394,Nexius,BetBoom,17.0,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1395,siuhy,BetBoom,16.0,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1396,KaiR0N-,MOUZ,18.5,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1397,zorte,MOUZ,12.5,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1398,danistzz,MOUZ,18.5,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
1399,s1ren,MOUZ,19.0,MAPS 1-2 Headshots,265,2023-10-18 00:00:00-05:00,2023-10-16 16:55:00-05:00
